GENIUS Ultimate Anti-Aging Eye Cream,"水 辛酸/癸酸三酸甘油酯, 辛酸/癸酸甘油三酯, ... 甘油, 丙三醇 乳油木果脂, 雪亚脂, 乳木果, 乳油木, ... 氢化聚异丁烯 暂无 硅灵, 地美司康, 二甲基硅酮, 二甲硅油, ... 甘油硬脂酸, 硬脂酸甘油酯, 甘油硬脂酸酯 PEG-100 硬脂酸酯 棕榈醇, 鲸蜡硬脂醇 鲸蜡醇, 棕榈醇, 十六醇, 16醇, ... 戊二醇, 1, 2-戊二醇 硅石, 石英, 二氧化硅 暂无 藻提取 棕榈酰低聚肽, 棕榈酰寡肽 四胜肽棕榈酸酯, 棕榈酰四肽-3 铜赖氨酸/脯氨酸 磷酸甲基葡萄糖苷 合欢花提取 非洲吊灯树果提取 长叶车前叶提取 白杨素 吡喃葡糖苷 咯烷酮羧酸钠, 钠羟基皮酪烷酮, PCA 钠 明串球菌/萝蔔根发酵产物滤液 硬脂酸, 18酸, 十八酸, 己基癸醇硬脂酸酯 鲸蜡硬脂醇聚醚-20, 鲸蜡硬脂醇醚-20 辛乙二醇, 辛甘醇, 1, 2-辛二醇 硬脂醇聚醚-20, 硬脂醇聚氧乙烯醚(20) 丙烯酸/C10-30烷基丙烯酸聚合物, ... 丁二醇, 1, 3-丁二醇 苯甲酸钠, 安息香酸钠 山梨酸钾, 己二稀酸钾, 己二烯酸钾 黄原胶, 三仙胶, 山羊胶, 汉生胶 氯己定二葡糖酸盐, 洗必泰葡萄糖酸 N-羟基琥珀酼亚胺 氯苯甘醚 柠檬酸钠, 枸橼酸钠 乙二胺四乙基二钠, 乙酸乙二胺二钠 柠檬酸 氢氧化钠 苯氧乙醇, 苯氧基乙醇, 二苯氧基乙醇 "
Daily Deflector Waterlight Broad Spectrum SPF 50+ PA+++ Anti-Aging Sunscreen,"水 硅灵, 地美司康, 二甲基硅酮, 二甲硅油, ... 丁基辛醇水杨酸酯 椰油醇辛酸酯/癸酸酯, 椰油醇-辛酸酯/癸酸酯 甘油, 丙三醇 辛甲基聚硅氧烷, 辛基聚甲基硅氧烷 锦纶-6/12 丁二醇, 1, 3-丁二醇 鲸蜡基聚乙醇/聚丙二醇-10/1聚二甲基硅氧烷, ... 暂无 甲基纤维素 硬脂酸, 18酸, 十八酸, 己基癸醇硬脂酸酯 玻尿酸钠, 透明质酸钠, 玻璃酸钠 醋酸盐维他命E, 醋酸生育酚酯, 生育酚醋酸酯, ... 腺苷 香菇提取 海藻醣, 海藻糖 三醋精 生育醇, 生育酚, 维他命E, 维生素E, ... 棕榈酰低聚肽, 棕榈酰寡肽 四胜肽棕榈酸酯, 棕榈酰四肽-3 尿素, 碳酰二胺 咯烷酮羧酸钠, 钠羟基皮酪烷酮, PCA 钠 香料, 香水, 香精, 香味 聚山梨醇酯 20, 吐温20, 聚山梨醇酯-20 聚季铵盐-51 卡波莫, 卡波姆, 聚羧乙烯, 卡波树脂 戊二醇, 1, 2-戊二醇 乙二胺四乙基二钠, 乙酸乙二胺二钠 山梨酸钾, 己二稀酸钾, 己二烯酸钾 苯氧乙醇, 苯氧基乙醇, 二苯氧基乙醇 矾土 "
Moisturizing Skin Guardian,"水 甘油, 丙三醇 甲基聚三甲基硅氧烷 辛酸/癸酸三酸甘油酯, 辛酸/癸酸甘油三酯, ... 异壬酸异壬酯, 蚕丝油 鲸蜡硬脂醇异壬酸酯 鲸蜡醇, 棕榈醇, 十六醇, 16醇, ... 莲根水 聚丙烯酸酯钠, 聚丙烯酸钠 硅灵, 地美司康, 二甲基硅酮, 二甲硅油, ... 棕榈酸, 16酸, 十六酸 硬脂酸, 18酸, 十八酸, 己基癸醇硬脂酸酯 트로메타민 丁二醇, 1, 3-丁二醇 卡波莫, 卡波姆, 聚羧乙烯, 卡波树脂 醋酸盐维他命E, 醋酸生育酚酯, 生育酚醋酸酯, ... 玻尿酸钠, 透明质酸钠, 玻璃酸钠 麦冬籽提取 莲花提取 地榆根提取 水解小米 黄原胶, 三仙胶, 山羊胶, 汉生胶 α异甲基紫罗酮, α-异甲基紫罗兰酮 己基肉桂醛, 己基桂醛 二丁基羟基甲苯, 丁羟甲苯, 丁基羟基甲苯 芳樟醇, 沈香醇 FD&C 色料 蓝色一号 "
Vital-Ice Cream,"水 甘油, 丙三醇 氢化聚异丁烯 丙二醇, 丙烯乙二醇, 1, 2-丙二醇 卡波姆钠 小黄瓜, 胡瓜 白茅, 河草根 香料, 香水, 香精, 香味 乙二胺四乙酸 丁二醇, 1, 3-丁二醇 聚乙二醇-8 光亮可乐果籽提取 醋酸盐维他命E, 醋酸生育酚酯, 生育酚醋酸酯, ... 棕榈酸维他命A, 维他命A酯, 棕榈酸视黄酯, ... 苯甲酸苯甲酯, 苯甲酸苄酯 维他命C磷酸镁盐, 维他命C磷酸镁, ... 苯氧乙醇, 苯氧基乙醇, 二苯氧基乙醇 聚山梨醇酯 20, 吐温20, 聚山梨醇酯-20 乙酯, 羟基苯甲酸乙酯, 羟苯乙酯, ... 羟乙基纤维素 二丁基羟基甲苯, 丁羟甲苯, 丁基羟基甲苯 "
Ultra Facial Overnight Hydrating Mask,"甘油, 丙三醇 三乙醇胺 角鲨烷 乙二胺四乙基二钠, 乙酸乙二胺二钠 辛乙二醇, 辛甘醇, 1, 2-辛二醇 卡波莫, 卡波姆, 聚羧乙烯, 卡波树脂 乳油木果脂, 雪亚脂, 乳木果, 乳油木, ... 苯氧乙醇, 苯氧基乙醇, 二苯氧基乙醇 氯苯甘醚 硅灵, 地美司康, 二甲基硅酮, 二甲硅油, ... 麦冬根提取 水 "
Ultra Rich Face Cream,"水 碳酸二辛酯 棕榈醇, 鲸蜡硬脂醇 山梨醣醇, 山梨糖醇, 山梨醇, 葡萄糖醇, ... 咯烷酮羧酸钠, 钠羟基皮酪烷酮, PCA 钠 PEG-100 硬脂酸酯 聚丙烯酰胺 苯氧乙醇, 苯氧基乙醇, 二苯氧基乙醇 鲸蜡硬脂醇聚醚-33 苯甲酸甲脂, 对羟基苯甲酸甲酯, 羟苯甲酯, ... C13-14 异烷烃, C13-14 异链烷烃 欧洲板栗 香料, 香水, 香精, 香味 苯甲酸钠, 安息香酸钠 生育醇, 生育酚, 维他命E, 维生素E, ... 月桂醇聚醚-7 黄原胶, 三仙胶, 山羊胶, 汉生胶 山梨酸, 己二烯酸 环己硅氧烷 乙酯, 羟基苯甲酸乙酯, 羟苯乙酯, ... 苯甲醇 对羟基苯甲酸异丁酯, 异对羟基苯甲酸丁酯, ... 苯甲酸苯甲酯, 苯甲酸苄酯 香茅醇 迷迭香 香豆素 丁苯基甲基丙醛 芳樟醇, 沈香醇 丁二醇, 1, 3-丁二醇 α甲基紫罗酮 柠檬油精, 柑橘皮粹取, 苎烯 "
Immortelle Divine Cream,"丁二醇, 1, 3-丁二醇 香料, 香水, 香精, 香味 香叶醇 月见草油, 夜樱草油 维他命C配糖体, 维生素C醣甘, 维他命C醣甘, ... 聚乙二醇 脱氢醋酸, 去水醋酸, 脱氢乙酸 醋酸盐维他命E, 醋酸生育酚酯, 生育酚醋酸酯, ... 라우릭애씨드 苯氧乙醇, 苯氧基乙醇, 二苯氧基乙醇 鲸蜡醇棕榈酸酯 柠檬酸钠, 枸橼酸钠 水解三色堇提取 聚山梨醇酯 60, 聚山梨醇酯-60 硅灵, 地美司康, 二甲基硅酮, 二甲硅油, ... 水杨酸苄酯 甘油亚油酸酯 硬脂酸, 18酸, 十八酸, 己基癸醇硬脂酸酯 义大利腊菊提取 洋蓝蓟根提取 辛酸/癸酸三酸甘油酯, 辛酸/癸酸甘油三酯, ... 소르비탄이소스테아레이트 香桃木油 玉米淀粉, 改性玉米淀粉 聚氨丙基双胍 蔗糖棕榈酸酯 鲸蜡醇, 棕榈醇, 十六醇, 16醇, ... 乙基己基甘油 亚麻荠籽油 安息香酸, 苯甲酸 水 洋芫荽, 欧芹 烃基安息香酸盐 "
Shea Light Comforting Cream,"芳樟醇, 沈香醇 辛基十二醇肉豆蔻酸酯 香茅醇 甘油, 丙三醇 氢化棕榈油甘油酯类 水 己基肉桂醛, 己基桂醛 卡波莫, 卡波姆, 聚羧乙烯, 卡波树脂 黄原胶, 三仙胶, 山羊胶, 汉生胶 柠檬油精, 柑橘皮粹取, 苎烯 苯甲醇 棕榈醇, 鲸蜡硬脂醇 香豆素 玉米淀粉, 改性玉米淀粉 苯甲酸苯甲酯, 苯甲酸苄酯 苯氧乙醇, 苯氧基乙醇, 二苯氧基乙醇 葵花籽油, 葵花油, 向日葵籽油 香料, 香水, 香精, 香味 "
Divine Eyes,"水 甘油, 丙三醇 洋蔷薇花水 辛酸/癸酸三酸甘油酯, 辛酸/癸酸甘油三酯, ... 棕榈醇, 鲸蜡硬脂醇 硅灵, 地美司康, 二甲基硅酮, 二甲硅油, ... 甘油硬脂酸, 硬脂酸甘油酯, 甘油硬脂酸酯 玻璃苣籽油 义大利腊菊花油 香桃木油 欧洲白蜡树树皮提取 荞麦籽提取 葵花籽油, 葵花油, 向日葵籽油 迷迭香叶提取 车前叶蓝蓟籽油 鲸蜡硬脂基葡糖苷 醋酸盐维他命E, 醋酸生育酚酯, 生育酚醋酸酯, ... 蔗糖棕榈酸酯 生育醇, 生育酚, 维他命E, 维生素E, ... PEG-100 硬脂酸酯 苯氧乙醇, 苯氧基乙醇, 二苯氧基乙醇 氯苯甘醚 卡波莫, 卡波姆, 聚羧乙烯, 卡波树脂 苯甲酸钠, 安息香酸钠 乙醇, 酒精 "
Crème Radiance Gentle Cleansing Creamy-Foam Cleanser,"水 十四烷脂肪酸, 肉豆蔻酸, 十四酸 氢氧化钾 棕榈酸, 16酸, 十六酸 甘油硬脂酸SE, 甘油硬脂酸酯 SE 椰油基-葡糖苷 二乙醇二硬脂酸, 乙二醇二硬脂酸酯, ... 香料, 香水, 香精, 香味 聚乙二醇-14M 莲花提取 柠檬油精, 柑橘皮粹取, 苎烯 水杨酸苄酯 芳樟醇, 沈香醇 苯甲醇 丙二醇, 丙烯乙二醇, 1, 2-丙二醇 乙二胺四乙基二钠, 乙酸乙二胺二钠 法国蔷薇 丁苯基甲基丙醛 "
MOUSSE RADIANCE Clarifying Self-Foaming Cleanser,"水 山梨醣醇, 山梨糖醇, 山梨醇, 葡萄糖醇, ... 甘油, 丙三醇 聚乙二醇-8 己二醇 月桂酸钾 肉豆蔻酸钾 凤梨 苯氧乙醇, 苯氧基乙醇, 二苯氧基乙醇 聚乙二醇-32 三乙醇胺 丙二醇, 丙烯乙二醇, 1, 2-丙二醇 木瓜, 番木瓜 乙二胺四乙基二钠, 乙酸乙二胺二钠 苯甲酸甲脂, 对羟基苯甲酸甲酯, 羟苯甲酯, ... 香料, 香水, 香精, 香味 "
Tonique Douceur Softening Hydrating Toner with Rose Water,"水 甘油, 丙三醇 柠檬酸钠, 枸橼酸钠 FD&C 色料 红色四号 苯甲酸钠, 安息香酸钠 苯氧乙醇, 苯氧基乙醇, 二苯氧基乙醇 피이지-60하이드로제네이티드캐스터오일 氯苯甘醚 芳樟醇, 沈香醇 苯甲醇 α异甲基紫罗酮, α-异甲基紫罗兰酮 香叶醇 洋蔷薇花水 乙二氨四醋酸四钠, 乙二胺四乙酸四钠, ... 柠檬酸 山梨酸钾, 己二稀酸钾, 己二烯酸钾 香茅醇 己二醇 香料, 香水, 香精, 香味 "
Aglow Cleansing Butter,"芳樟醇, 沈香醇 戊二醇, 1, 2-戊二醇 水 合成腊, 合成蜡 丁二醇, 1, 3-丁二醇 聚甘油-2 癸酸酯 乳油木果脂, 雪亚脂, 乳木果, 乳油木, ... 辛酸/癸酸三酸甘油酯, 辛酸/癸酸甘油三酯, ... 薰衣草油 聚甘油-2 倍半油酸酯 米糠油, 稻糠油 "
AHA/BHA Exfoliating Cleanser,"月桂醇聚醚硫酸酯钠盐, 十二烷基醚硫酸钠, ... 烷基酰胺甜菜硷, 椰油酰胺丙基甜菜碱 丁二醇, 1, 3-丁二醇 咯烷酮羧酸钠, 钠羟基皮酪烷酮, PCA 钠 维他命C磷酸钠盐, 抗坏血酸磷酸酯钠 甘醇酸, 羟基乙酸 水杨酸, 柳酸, B柔肤酸 聚季铵盐-4 氢氧化钠 氯化钠, 食盐 柠檬酸 乙二胺四乙基二钠, 乙酸乙二胺二钠 苯氧乙醇, 苯氧基乙醇, 二苯氧基乙醇 对羟基苯甲酸丙酯, 羟苯丙酯, 尼泊金丙酯, ... "
Advanced Active Radiance® Serum,"水 甘醇酸, 羟基乙酸 丁二醇, 1, 3-丁二醇 丙烯酸羟乙酯/丙烯酰二甲基牛磺酸钠共聚物 环戊硅氧烷, 聚硅氧化合物, 十甲基环五硅氧烷, ... 尿素, 碳酰二胺 酵母氨基酸类 海藻醣, 海藻糖 环己六醇, 肌醇 牛磺酸 甜菜硷, 三甲基甘氨酸, 甜菜碱, 甜菜碱 水解梨果仙人掌花提取 六肽-2 荷荷葩酯, 霍霍巴酯, 荷荷芭酯, 霍霍巴酯类 聚二甲基硅氧烷共聚物, 聚二甲基硅氧烷交联聚合物, ... 燕麦仁提取 四氢嘧啶, 渗透压补偿溶质, 四氢甲基嘧啶羧酸 生物素, 维生素H, 维生素B7, 辅酶R 木蜜醇, 甘露醇, 甘露糖醇 葡糖酸锌 醋酸盐维他命E, 醋酸生育酚酯, 生育酚醋酸酯, ... 棕榈酸异辛酯, 棕榈酸乙基己酯, 棕榈酸盐 二甲基甲硅烷基化硅石 玻尿酸钠, 透明质酸钠, 玻璃酸钠 脂溶性维他命C, 酯化C, 酯化维他命C, ... 抗坏血酸, 维他命C, 维生素C 脱乙酰壳多糖, 几丁聚糖, 壳聚醣 棓酸丙酯, 丙基没食子酸 月桂醇月桂酸酯 羟乙基山萮酰胺丙基二甲基氯化铵 PPG-26-丁醇聚醚-26 氢氧化钠 乙二胺四乙基二钠, 乙酸乙二胺二钠 苯氧乙醇, 苯氧基乙醇, 二苯氧基乙醇 辛乙二醇, 辛甘醇, 1, 2-辛二醇 柠檬油精, 柑橘皮粹取, 苎烯 FD&C 色料 黄色五号, 柠檬黄, 酒石黄 "
Essential-C Cleanser,"橘子, 甜橙, 广西沙柑 乙二氨四醋酸四钠, 乙二胺四乙酸四钠, ... 古蓬阿魏树脂油 稻米氨基酸类 棕榈酸维他命A, 维他命A酯, 棕榈酸视黄酯, ... 乳糖 丙烯酸/C10-30烷基丙烯酸聚合物, ... 赖氨酸月桂酰甲二磺酸盐 磷脂质, 磷脂 烷基酰胺甜菜硷, 椰油酰胺丙基甜菜碱 咯烷酮羧酸钠, 钠羟基皮酪烷酮, PCA 钠 醋酸盐维他命E, 醋酸生育酚酯, 生育酚醋酸酯, ... 橘子, 甜橙, 广西沙柑 三乙醇胺 脱乙酰壳多糖抗坏血酸盐 羟丙基甲基纤维素 纤维素 甘油, 丙三醇 尿囊素 水 聚山梨醇酯 20, 吐温20, 聚山梨醇酯-20 维生素原B5, 维他命原B5, 泛醇 苯氧乙醇, 苯氧基乙醇, 二苯氧基乙醇 罗勒提取, 罗勒, 九层塔 丁二醇, 1, 3-丁二醇 氧化铁 柠檬油精, 柑橘皮粹取, 苎烯 天冬氨酸锌 柚皮油, 橙皮油 "
Hydro-Dynamic® Ultimate Moisture,"水 C12-15 烷醇苯甲酸酯, ... 辛酸/癸酸三酸甘油酯, 辛酸/癸酸甘油三酯, ... 甘油, 丙三醇 葵花籽油, 葵花油, 向日葵籽油 丁二醇, 1, 3-丁二醇 甘油硬脂酸, 硬脂酸甘油酯, 甘油硬脂酸酯 碳酸二辛酯 乳油木果脂, 雪亚脂, 乳木果, 乳油木, ... 鲸蜡醇, 棕榈醇, 十六醇, 16醇, ... 乙氧基乙二醇, 乙氧基二甘醇 苯基三甲基聚硅氧烷, 苯基聚三甲基硅氧烷 燕麦 酵母, 酵母菌胞溶产物, 酵母提取 藻提取 野生大豆, 野大豆 玉米淀粉, 改性玉米淀粉 酪梨油, 酪梨, 鳄梨, 牛油果 玻尿酸钠, 透明质酸钠, 玻璃酸钠 甘草酸钾, 甘草酸二钾盐, 甘草酸二钾 脂溶性维他命C, 酯化C, 酯化维他命C, ... 醋酸盐维他命E, 醋酸生育酚酯, 生育酚醋酸酯, ... 亚麻仁油酸, 亚麻油酸, 亚油酸 磷脂质, 磷脂 聚山梨醇酯 60, 聚山梨醇酯-60 丙烯酰胺/丙烯酰基二甲基牛磺酸钠共聚物 异十六烷 维生素原B5, 维他命原B5, 泛醇 霍霍巴油酸钾 聚乙二醇-8 油酸己六酯, 失水山梨醇油酸酯, 山梨坦油酸酯 鲸蜡硬脂基聚硅氧烷, 鲸蜡硬脂基聚甲基硅氧烷 硅灵, 地美司康, 二甲基硅酮, 二甲硅油, ... 棕榈酸维他命A, 维他命A酯, 棕榈酸视黄酯, ... 二丁基羟基甲苯, 丁羟甲苯, 丁基羟基甲苯 氯苯甘醚 苯氧乙醇, 苯氧基乙醇, 二苯氧基乙醇 "
Post-Acne Spot Lightening Gel,"水 变性酒精, 变性乙醇, SD 乙醇 40, ... 甘醇酸, 羟基乙酸 丁二醇, 1, 3-丁二醇 甘油, 丙三醇 库拉索芦荟叶汁 白柳树皮, 白柳 卵燐脂, 卵磷脂, 磷脂酰胆硷 生育醇, 生育酚, 维他命E, 维生素E, ... 葡萄籽萃取 稻米氨基酸类 脱乙酰壳多糖抗坏血酸盐 赖氨酸月桂酰甲二磺酸盐 天冬氨酸锌 尿囊素 白千层, 瓶刷子树, 白油树, 茶树, ... 甘草酸钾, 甘草酸二钾盐, 甘草酸二钾 聚季铵盐-10 PEG-40 氢化篦麻油, PEG-40氢化蓖麻油 乙二氨四醋酸四钠, 乙二胺四乙酸四钠, ... 氢氧化钠 "
Anti-Aging Moisturizer SPF 30 PA+++,"脱乙酰壳多糖, 几丁聚糖, 壳聚醣 海藻醣, 海藻糖 참깨추출물 乙二胺四乙基二钠, 乙酸乙二胺二钠 甘油硬脂酸, 硬脂酸甘油酯, 甘油硬脂酸酯 甜菜硷, 三甲基甘氨酸, 甜菜碱, 甜菜碱 抗坏血酸棕榈酸酯, 维他命C棕榈酸酯 帕索 1789, 丁基甲氧基二苯甲酰基甲烷 香料, 香水, 香精, 香味 氯苯甘醚 锯叶棕果提取 苯氧乙醇, 苯氧基乙醇, 二苯氧基乙醇 糖海带提取 互生叶白千层叶油, 白千层叶油, 茶树叶油 棓酸丙酯, 丙基没食子酸 环己六醇, 肌醇 丙烯酸羟乙酯/丙烯酰二甲基牛磺酸钠共聚物 氨甲基丙醇 葡糖酸锌 甲基水杨醇, 胡莫柳酯 桂皮酸盐, 4-甲氧基肉桂酸-2-乙基己基酯, ... 香叶醇 楔基海带提取 黄原胶, 三仙胶, 山羊胶, 汉生胶 硅石, 石英, 二氧化硅 鲸蜡醇, 棕榈醇, 十六醇, 16醇, ... 玻尿酸钠, 透明质酸钠, 玻璃酸钠 硅灵, 地美司康, 二甲基硅酮, 二甲硅油, ... 香茅醇 磷脂质, 磷脂 长角豆 羟乙基纤维素 聚乙烯吡咯烷酮 PEG-100 硬脂酸酯 聚酯-8 巨藻提取 甘油, 丙三醇 红茶培养物 柠檬油精, 柑橘皮粹取, 苎烯 醋酸盐维他命E, 醋酸生育酚酯, 生育酚醋酸酯, ... "
Renewing Eye Cream,"荷荷葩酯, 霍霍巴酯, 荷荷芭酯, 霍霍巴酯类 二氧化钛 聚季铵盐-51 双-二甘油多脂酰己二酸酯-2, ... 二胜肽, 二肽-2 大豆蛋白 氧化铁 水 硅石, 石英, 二氧化硅 维生素原B5, 维他命原B5, 泛醇 硬脂酸, 18酸, 十八酸, 己基癸醇硬脂酸酯 野生大豆, 野大豆 对羟基苯甲酸丙酯, 羟苯丙酯, 尼泊金丙酯, ... 聚山梨醇酯 20, 吐温20, 聚山梨醇酯-20 辛酸/癸酸三酸甘油酯, 辛酸/癸酸甘油三酯, ... 硬脂醇聚醚-20, 硬脂醇聚氧乙烯醚(20) 月见草油, 夜樱草油 PEG-100 硬脂酸酯 橙皮甲基苯基苯乙烯酮, 橙皮苷甲基查尔酮 苯氧乙醇, 苯氧基乙醇, 二苯氧基乙醇 琉璃苣提取, 琉璃苣 五环多肽, 五胜肽, 五胜月太, ... 辛酸/癸酸/肉豆蔻酸/硬脂酸甘油三酯 鲸蜡醇, 棕榈醇, 十六醇, 16醇, ... A醇, 视黄醇, 维生素A醇, 维他命A醇 咯烷酮羧酸钠, 钠羟基皮酪烷酮, PCA 钠 油醇 氨甲基丙醇 鲸蜡磷酸酯, 鲸蜡醇磷酸酯 柠檬酸三辛酯 山药, 薯蓣, 长柔毛薯蓣 "
Clarifying Body Spray,"水 变性酒精, 变性乙醇, SD 乙醇 40, ... PEG-40 氢化篦麻油, PEG-40氢化蓖麻油 菸硷胺, 菸酰胺, 烟酰胺, 菸硷酰酸 尿囊素 甘油, 丙三醇 埃及蓝睡莲花提取 维生素原B5, 维他命原B5, 泛醇 水杨酸, 柳酸, B柔肤酸 甘醇酸, 羟基乙酸 薄荷脑, 薄荷醇 醋酸盐维他命E, 醋酸生育酚酯, 生育酚醋酸酯, ... 氢氧化钠 烷基酰胺甜菜硷, 椰油酰胺丙基甜菜碱 "
Essential-C Toner,"丁二醇, 1, 3-丁二醇 葡萄柚, 柚子, 柚 二苯酮-4 脱乙酰壳多糖抗坏血酸盐 磷脂质, 磷脂 PEG-40 氢化篦麻油, PEG-40氢化蓖麻油 橘子, 甜橙, 广西沙柑 乙二胺四乙基二钠, 乙酸乙二胺二钠 山梨醣醇, 山梨糖醇, 山梨醇, 葡萄糖醇, ... 苯甲酸甲脂, 对羟基苯甲酸甲酯, 羟苯甲酯, ... 金缕梅, 金镂梅, 北美金缕梅 丝氨酸, 丝胺酸 罗勒提取, 罗勒, 九层塔 咯烷酮羧酸钠, 钠羟基皮酪烷酮, PCA 钠 甜菜硷, 三甲基甘氨酸, 甜菜碱, 甜菜碱 水 麸氨酸, 麸胺酸, 谷氨酸, 谷氨酸 棕榈酸维他命A, 维他命A酯, 棕榈酸视黄酯, ... 聚天冬氨酸钠, 合成聚天冬氨酸钠 脯氨酸 白松香 离氨酸, 离胺酸, 赖氨酸 苯氧乙醇, 苯氧基乙醇, 二苯氧基乙醇 聚季铵盐-4 柠檬酸 羽扇豆氨基酸类 橘子, 甜橙, 广西沙柑 赖氨酸月桂酰甲二磺酸盐 抗坏血酸棕榈酸酯, 维他命C棕榈酸酯 "
Clarifying Toner,"海藻, 海藻粹取物, 藻 甘油, 丙三醇 苯甲酸甲脂, 对羟基苯甲酸甲酯, 羟苯甲酯, ... 香料, 香水, 香精, 香味 "
Renewing Cleansing Cream,"甘油, 丙三醇 鲸蜡醇, 棕榈醇, 十六醇, 16醇, ... 香橼 杏核油, 杏仁油, 杏桃仁油 山梨醣醇, 山梨糖醇, 山梨醇, 葡萄糖醇, ... 苯氧乙醇, 苯氧基乙醇, 二苯氧基乙醇 山布枯叶油 月见草油, 夜樱草油 丁二醇, 1, 3-丁二醇 二苯酮-4 木瓜, 番木瓜 甘油硬脂酸SE, 甘油硬脂酸酯 SE 德国洋甘菊萃取 水 硬脂酸, 18酸, 十八酸, 己基癸醇硬脂酸酯 橘子, 甜橙, 广西沙柑 花梨木 椰油酰羟乙磺酸钠, 椰油基羟乙基磺酸钠, ... 鲱鱼油, 鲱油 藻提取 白茅, 河草根 玻尿酸钠, 透明质酸钠, 玻璃酸钠 大豆油, 黄豆油 维生素原B5, 维他命原B5, 泛醇 莱姆, 来檬 "
Rapid Collagen Infusion,"水 聚甲基硅倍半氧烷 甘油, 丙三醇 戊二醇, 1, 2-戊二醇 新戊二醇己二酸酯, 新戊二醇二(乙基己酸)酯 硬脂酸, 18酸, 十八酸, 己基癸醇硬脂酸酯 橄榄油鲸蜡醇酯, 橄榄油山梨醇脂, ... 聚二甲基硅氧烷/双-异丁基PPG-20 交联聚合物 橄榄油鲸蜡醇酯, 橄榄油山梨醇脂, ... 丁二醇, 1, 3-丁二醇 蜂蜜 尿素, 碳酰二胺 酵母氨基酸类 海藻醣, 海藻糖 环己六醇, 肌醇 牛磺酸 甜菜硷, 三甲基甘氨酸, 甜菜碱, 甜菜碱 辛酸/癸酸三酸甘油酯, 辛酸/癸酸甘油三酯, ... 翅菜 棕榈酰三肽-5 氢化橄榄油, 未皂化橄榄油 橄榄油, 橄榄果油, 油橄榄果壳油 油橄榄油不皂化物 玻尿酸钠, 透明质酸钠, 玻璃酸钠 胶原氨基酸类 西瓜果提取 苹果果提取 醋酸盐维他命E, 醋酸生育酚酯, 生育酚醋酸酯, ... 乳酸钠 抗坏血酸, 维他命C, 维生素C 脱乙酰壳多糖, 几丁聚糖, 壳聚醣 棓酸丙酯, 丙基没食子酸 聚山梨醇酯 20, 吐温20, 聚山梨醇酯-20 丙烯酸/C10-30烷基丙烯酸聚合物, ... 氨甲基丙醇 乙二胺二琥珀酸三钠 乙二胺四乙基二钠, 乙酸乙二胺二钠 辛乙二醇, 辛甘醇, 1, 2-辛二醇 氯苯甘醚 芳樟醇, 沈香醇 白花春黄菊花提取 白花春黄菊花油 薰衣草油 "
Advanced Acne & Wrinkle Reducer,"辛乙二醇, 辛甘醇, 1, 2-辛二醇 柠檬酸 聚乙烯吡咯烷酮 水解玉米淀粉 咯烷酮羧酸钠, 钠羟基皮酪烷酮, PCA 钠 硅灵, 地美司康, 二甲基硅酮, 二甲硅油, ... 水解玉米淀粉辛烯基琥珀酸酯 甘醇酸, 羟基乙酸 二甲基甲硅烷基化硅石 羟乙基纤维素 酵母, 酵母菌胞溶产物, 酵母提取 椰油酰胺丙基二甲胺 葡糖酸锌 芳樟醇, 沈香醇 醋酸盐维他命E, 醋酸生育酚酯, 生育酚醋酸酯, ... 酵母氨基酸类 氯苯甘醚 脱乙酰壳多糖, 几丁聚糖, 壳聚醣 玉米淀粉, 改性玉米淀粉 乳酸钠 水解小麦蛋白 水杨酸, 柳酸, B柔肤酸 环己六醇, 肌醇 水 氢氧化钠 棕榈酸异辛酯, 棕榈酸乙基己酯, 棕榈酸盐 甜菜硷, 三甲基甘氨酸, 甜菜碱, 甜菜碱 柠檬油精, 柑橘皮粹取, 苎烯 互生叶白千层叶油, 白千层叶油, 茶树叶油 棓酸丙酯, 丙基没食子酸 香叶醇 甘油, 丙三醇 丁二醇, 1, 3-丁二醇 咖啡因 甘油硬脂酸, 硬脂酸甘油酯, 甘油硬脂酸酯 西瓜果提取 橄榄油鲸蜡醇酯, 橄榄油山梨醇脂, ... 棕榈酸维他命A, 维他命A酯, 棕榈酸视黄酯, ... ... 藻提取 辛酸/癸酸三酸甘油酯, 辛酸/癸酸甘油三酯, ... 橄榄油鲸蜡醇酯, 橄榄油山梨醇脂, ... PPG-26-丁醇聚醚-26 苯氧乙醇, 苯氧基乙醇, 二苯氧基乙醇 聚山梨醇酯 80, 聚山梨醇酯-80 PEG-40 氢化篦麻油, PEG-40氢化蓖麻油 鲸蜡醇, 棕榈醇, 十六醇, 16醇, ... 硫磺, 硫磺粉 海藻醣, 海藻糖 辅脢 A, 辅酶 A "
Essential-C Eye Cream SPF 15 PA++,"水 丁二醇, 1, 3-丁二醇 双-二甘油多脂酰己二酸酯-2, ... 狭翅娑罗双籽脂 鲸蜡醇, 棕榈醇, 十六醇, 16醇, ... 甘油硬脂酸, 硬脂酸甘油酯, 甘油硬脂酸酯 硬脂酸, 18酸, 十八酸, 己基癸醇硬脂酸酯 硅灵, 地美司康, 二甲基硅酮, 二甲硅油, ... 鲸蜡磷酸酯, 鲸蜡醇磷酸酯 稻米氨基酸类 尿素, 碳酰二胺 海藻醣, 海藻糖 甜菜硷, 三甲基甘氨酸, 甜菜碱, 甜菜碱 辛酸/癸酸三酸甘油酯, 辛酸/癸酸甘油三酯, ... 总状升麻根提取 咖啡因 硅氧烷三醇藻酸酯 甲基硅烷醇甘露糖醛酸酯, 露醣醛脂硅烷醇C 磷脂质, 磷脂 醋酸盐维他命E, 醋酸生育酚酯, 生育酚醋酸酯, ... 棕榈酸维他命A, 维他命A酯, 棕榈酸视黄酯, ... 抗坏血酸棕榈酸酯, 维他命C棕榈酸酯 维生素原B5, 维他命原B5, 泛醇 聚酯-8 卡波莫, 卡波姆, 聚羧乙烯, 卡波树脂 氨甲基丙醇 乙二胺四乙基二钠, 乙酸乙二胺二钠 苯氧乙醇, 苯氧基乙醇, 二苯氧基乙醇 辛乙二醇, 辛甘醇, 1, 2-辛二醇 氯苯甘醚 二氧化钛 氧化铁 "
